date,pos_edges,neg_edges,sent_edges,pos_sparsified,neg_sparsified,sent_sparsified,pos_max_deg,neg_max_deg,sent_max_deg,sent_vs_price_jaccard,jac_pos_prev,jac_neg_prev,jac_sent_prev
2019-01-17,41,0,23,True,False,False,5,0,6,0.06666666666666667,0.673469387755102,1.0,0.6538461538461539
2019-01-18,38,0,28,True,False,False,5,0,8,0.047619047619047616,0.7555555555555555,1.0,0.5454545454545454
2019-01-22,40,0,32,True,False,False,5,0,9,0.043478260869565216,0.7727272727272727,1.0,0.6216216216216216
2019-01-23,39,0,35,True,False,False,5,0,9,0.0136986301369863,0.58,1.0,0.675
2019-01-24,33,0,35,True,False,False,5,0,10,0.030303030303030304,0.5652173913043478,1.0,0.6666666666666666
2019-01-25,36,0,34,True,False,False,5,0,9,0.04477611940298507,0.6046511627906976,1.0,0.725
2019-01-28,37,0,34,True,False,False,5,0,8,0.05970149253731343,0.6976744186046512,1.0,0.5813953488372093
2019-01-29,38,0,30,True,False,False,5,0,7,0.030303030303030304,0.8292682926829268,1.0,0.6410256410256411
2019-01-30,42,0,32,True,False,False,5,0,8,0.0136986301369863,0.6666666666666666,1.0,0.7222222222222222
2019-01-31,41,0,31,True,False,False,5,0,8,0.02857142857142857,0.6274509803921569,1.0,0.5365853658536586
2019-02-01,40,0,29,False,False,False,8,0,7,0.014705882352941176,0.5576923076923077,1.0,0.6216216216216216
2019-02-04,20,0,28,False,False,False,5,0,7,0.02127659574468085,0.4634146341463415,1.0,0.6764705882352942
2019-02-05,20,0,36,False,False,False,5,0,8,0.01818181818181818,0.9047619047619048,1.0,0.6842105263157895
2019-02-06,21,0,37,False,False,False,5,0,9,0.0,0.8636363636363636,1.0,0.7380952380952381
2019-02-07,24,0,34,False,False,False,6,0,9,0.0,0.7307692307692307,1.0,0.775
2019-02-08,27,0,33,False,False,False,6,0,8,0.01694915254237288,0.8888888888888888,1.0,0.8108108108108109
2019-02-11,29,0,35,False,False,False,6,0,10,0.015873015873015872,0.9310344827586207,1.0,0.8378378378378378
2019-02-12,32,0,31,False,False,False,6,0,8,0.016129032258064516,0.7428571428571429,1.0,0.8333333333333334
2019-02-13,36,0,27,False,False,False,9,0,7,0.03278688524590164,0.7435897435897436,1.0,0.6571428571428571
2019-02-14,41,0,22,False,False,False,10,0,6,0.016129032258064516,0.75,1.0,0.5806451612903226
2019-02-15,42,0,19,False,False,False,8,0,4,0.0,0.8043478260869565,1.0,0.5185185185185185
2019-02-19,40,0,19,False,False,False,7,0,4,0.0,0.7446808510638298,1.0,0.52
2019-02-20,32,0,19,False,False,False,6,0,4,0.02,0.7142857142857143,1.0,0.7272727272727273
2019-02-21,32,0,24,False,False,False,6,0,5,0.05660377358490566,0.8823529411764706,1.0,0.5925925925925926
2019-02-22,37,0,27,False,False,False,7,0,5,0.04918032786885246,0.8157894736842105,1.0,0.6451612903225806
2019-02-25,33,0,26,False,False,False,7,0,5,0.03508771929824561,0.75,1.0,0.4722222222222222
2019-02-26,34,0,33,False,False,False,7,0,7,0.015151515151515152,0.7631578947368421,1.0,0.6857142857142857
2019-02-27,35,0,37,False,False,False,7,0,7,0.02857142857142857,0.8648648648648649,1.0,0.627906976744186
2019-02-28,29,0,39,False,False,False,5,0,8,0.014925373134328358,0.6410256410256411,1.0,0.7674418604651163
2019-03-01,25,0,43,False,False,False,6,0,8,0.030303030303030304,0.5428571428571428,1.0,0.8222222222222222
2019-03-04,36,0,45,False,False,False,8,0,9,0.06578947368421052,0.525,1.0,0.7254901960784313
2019-03-05,39,1,47,False,False,False,10,1,10,0.023529411764705882,0.5306122448979592,0.0,0.6727272727272727
2019-03-06,41,1,40,False,False,False,10,1,10,0.025,0.7021276595744681,1.0,0.7058823529411765
2019-03-07,51,0,36,False,False,False,9,0,8,0.04819277108433735,0.6140350877192983,0.0,0.52
2019-03-08,24,0,36,False,False,False,5,0,8,0.05263157894736842,0.47058823529411764,1.0,0.8
2019-03-11,35,0,42,False,False,False,8,0,9,0.02666666666666667,0.5945945945945946,1.0,0.7333333333333333
2019-03-12,33,0,35,False,False,False,7,0,8,0.0625,0.8888888888888888,1.0,0.5714285714285714
2019-03-13,25,0,31,False,False,False,7,0,7,0.05660377358490566,0.7058823529411765,1.0,0.7368421052631579
2019-03-14,25,0,27,False,False,False,7,0,7,0.0196078431372549,0.8518518518518519,1.0,0.6571428571428571
2019-03-15,23,0,23,False,False,False,6,0,6,0.022222222222222223,0.92,1.0,0.6666666666666666
2019-03-18,23,0,27,False,False,False,6,0,7,0.0,0.6428571428571429,1.0,0.7857142857142857
2019-03-19,23,0,26,False,False,False,6,0,6,0.0,0.7037037037037037,1.0,0.8275862068965517
2019-03-20,16,0,33,False,False,False,5,0,8,0.020833333333333332,0.56,1.0,0.6388888888888888
2019-03-21,26,0,34,False,False,False,7,0,9,0.01694915254237288,0.5,1.0,0.717948717948718
2019-03-22,47,0,40,False,False,False,10,0,9,0.03571428571428571,0.4897959183673469,1.0,0.7619047619047619
2019-03-25,26,0,41,True,False,False,5,0,9,0.03076923076923077,0.5531914893617021,1.0,0.723404255319149
2019-03-26,27,0,44,True,False,False,5,0,10,0.04411764705882353,0.6060606060606061,1.0,0.7346938775510204
2019-03-27,43,0,42,False,False,False,10,0,9,0.0625,0.5217391304347826,1.0,0.8297872340425532
2019-03-28,50,0,50,False,False,False,10,0,10,0.05263157894736842,0.7547169811320755,1.0,0.6428571428571429
2019-03-29,32,0,23,True,False,True,5,0,5,0.0784313725490196,0.4909090909090909,1.0,0.46
2019-04-01,29,0,24,True,False,True,5,0,5,0.1276595744680851,0.5641025641025641,1.0,0.5666666666666667
2019-04-02,28,0,23,True,False,True,5,0,5,0.0851063829787234,0.6285714285714286,1.0,0.7407407407407407
2019-04-03,27,0,25,True,False,True,5,0,5,0.08333333333333333,0.7741935483870968,1.0,0.7777777777777778
2019-04-04,39,0,20,False,False,True,9,0,4,0.03508771929824561,0.5714285714285714,1.0,0.45161290322580644
2019-04-05,38,0,22,False,False,True,8,0,5,0.07142857142857142,0.8333333333333334,1.0,0.5
2019-04-08,29,1,48,False,False,False,9,1,10,0.13043478260869565,0.675,0.0,0.4583333333333333
2019-04-09,32,1,51,False,False,False,9,1,10,0.1506849315068493,0.90625,1.0,0.7068965517241379
2019-04-10,32,1,38,False,False,False,8,1,9,0.12698412698412698,0.8823529411764706,1.0,0.6792452830188679
2019-04-11,31,0,36,False,False,False,8,0,8,0.08064516129032258,0.8529411764705882,0.0,0.6444444444444445
2019-04-12,24,0,40,False,False,False,7,0,8,0.10344827586206896,0.5714285714285714,1.0,0.49019607843137253
2019-04-15,23,0,40,False,False,False,7,0,8,0.125,0.8076923076923077,1.0,0.6326530612244898
2019-04-16,24,0,40,False,False,False,6,0,7,0.12280701754385964,0.6785714285714286,1.0,0.6326530612244898
2019-04-17,30,0,41,False,False,False,7,0,8,0.109375,0.7419354838709677,1.0,0.8409090909090909
2019-04-18,29,0,41,False,False,False,8,0,9,0.12903225806451613,0.6857142857142857,1.0,0.9523809523809523
2019-04-22,13,1,39,False,False,False,4,1,9,0.1276595744680851,0.4,0.0,0.8181818181818182
2019-04-23,11,1,38,False,False,False,3,1,9,0.1111111111111111,0.6,1.0,0.6382978723404256
2019-04-24,12,1,37,False,False,False,4,1,9,0.1111111111111111,0.6428571428571429,1.0,0.8292682926829268
2019-04-25,9,1,32,False,False,False,3,1,9,0.10526315789473684,0.75,1.0,0.6829268292682927
2019-04-26,9,1,31,False,False,False,4,1,9,0.05128205128205128,0.6363636363636364,1.0,0.7027027027027027
2019-04-29,9,1,30,False,False,False,4,1,9,0.0,0.8,1.0,0.8484848484848485
2019-04-30,7,3,32,False,False,False,2,1,9,0.07692307692307693,0.45454545454545453,0.3333333333333333,0.7222222222222222
2019-05-01,8,2,28,False,False,False,3,1,7,0.05555555555555555,0.6666666666666666,0.25,0.8181818181818182
2019-05-02,8,2,37,False,False,False,2,1,8,0.044444444444444446,0.7777777777777778,1.0,0.7105263157894737
2019-05-03,11,1,35,False,False,False,2,1,8,0.021739130434782608,0.7272727272727273,0.5,0.7142857142857143
2019-05-06,11,1,26,False,False,False,2,1,6,0.02702702702702703,1.0,1.0,0.6052631578947368
2019-05-07,15,1,27,False,False,False,3,1,5,0.023809523809523808,0.7333333333333333,1.0,0.5142857142857142
2019-05-08,11,1,28,False,False,False,2,1,5,0.02564102564102564,0.625,1.0,0.6176470588235294
2019-05-09,16,1,33,False,False,False,4,1,6,0.041666666666666664,0.6875,1.0,0.6944444444444444
2019-05-10,16,1,36,False,False,False,4,1,6,0.019230769230769232,0.5238095238095238,1.0,0.8157894736842105
2019-05-13,34,0,44,False,False,False,7,0,9,0.05405405405405406,0.3888888888888889,0.0,0.7391304347826086
2019-05-14,37,0,40,False,False,False,9,0,8,0.08450704225352113,0.8205128205128205,1.0,0.7872340425531915
2019-05-15,36,0,42,False,False,False,7,0,9,0.08333333333333333,0.7804878048780488,1.0,0.7446808510638298
2019-05-16,50,0,38,False,False,False,9,0,8,0.060240963855421686,0.6226415094339622,1.0,0.6326530612244898
2019-05-17,58,0,37,False,False,False,10,0,8,0.09195402298850575,0.8305084745762712,1.0,0.875
2019-05-20,59,0,39,False,False,False,9,0,9,0.10112359550561797,0.6956521739130435,1.0,0.7674418604651163
2019-05-21,41,0,37,True,False,False,5,0,9,0.05405405405405406,0.6129032258064516,1.0,0.9487179487179487
2019-05-22,48,0,32,False,False,False,10,0,8,0.03896103896103896,0.6181818181818182,1.0,0.7692307692307693
2019-05-23,34,0,31,True,False,False,5,0,8,0.06557377049180328,0.4909090909090909,1.0,0.7027027027027027
2019-05-24,34,0,30,True,False,False,5,0,7,0.04918032786885246,0.6190476190476191,1.0,0.6486486486486487
2019-05-28,36,0,34,True,False,False,5,0,7,0.07692307692307693,0.7948717948717948,1.0,0.6842105263157895
2019-05-29,35,0,31,True,False,False,5,0,5,0.08196721311475409,0.6511627906976745,1.0,0.7567567567567568
2019-05-30,36,0,31,True,False,False,5,0,5,0.06349206349206349,0.6511627906976745,1.0,0.7714285714285715
2019-05-31,36,0,28,True,False,False,5,0,6,0.0847457627118644,0.7142857142857143,1.0,0.7878787878787878
2019-06-03,38,0,31,True,False,False,5,0,6,0.06153846153846154,0.7209302325581395,1.0,0.6388888888888888
2019-06-04,34,0,24,True,False,False,5,0,5,0.05454545454545454,0.6,1.0,0.6666666666666666
2019-06-05,33,0,21,True,False,False,5,0,4,0.058823529411764705,0.717948717948718,1.0,0.5517241379310345
2019-06-06,36,0,24,True,False,False,5,0,5,0.034482758620689655,0.8157894736842105,1.0,0.6071428571428571
2019-06-07,36,0,27,True,False,False,5,0,6,0.03278688524590164,0.7142857142857143,1.0,0.59375
2019-06-10,34,0,30,True,False,False,5,0,9,0.04918032786885246,0.6666666666666666,1.0,0.5833333333333334
2019-06-11,58,0,33,False,False,False,10,0,9,0.011111111111111112,0.4838709677419355,1.0,0.7027027027027027
2019-06-12,38,0,34,True,False,False,5,0,8,0.043478260869565216,0.5737704918032787,1.0,0.717948717948718
2019-06-13,36,0,33,True,False,False,5,0,8,0.045454545454545456,0.8048780487804879,1.0,0.8108108108108109
2019-06-14,35,0,32,True,False,False,5,0,8,0.03076923076923077,0.775,1.0,0.7567567567567568
2019-06-17,36,0,26,True,False,False,5,0,7,0.0,0.6511627906976745,1.0,0.7058823529411765
2019-06-18,39,1,27,True,False,False,5,1,7,0.046875,0.6666666666666666,0.0,0.7096774193548387
2019-06-19,38,0,26,True,False,False,5,0,6,0.03225806451612903,0.8333333333333334,0.0,0.8928571428571429
2019-06-20,43,0,19,True,False,False,5,0,5,0.0,0.8,1.0,0.7307692307692307
2019-06-21,41,1,20,True,False,False,5,1,5,0.01639344262295082,0.68,0.0,0.6956521739130435
2019-06-24,40,0,16,True,False,False,5,0,4,0.01818181818181818,0.8,0.0,0.8
2019-06-25,39,1,13,True,False,False,5,1,4,0.019230769230769232,0.717391304347826,0.0,0.8125
2019-06-26,53,2,16,False,False,False,9,1,4,0.028985507246376812,0.559322033898305,0.5,0.7058823529411765
2019-06-27,52,2,15,False,False,False,10,1,4,0.014705882352941176,0.8421052631578947,1.0,0.8235294117647058
2019-06-28,39,1,20,False,False,False,5,1,5,0.034482758620689655,0.6545454545454545,0.5,0.5217391304347826
2019-07-01,38,1,23,False,False,False,6,1,6,0.05084745762711865,0.7906976744186046,1.0,0.72
2019-07-02,25,2,25,False,False,False,4,2,7,0.061224489795918366,0.6153846153846154,0.5,0.7142857142857143
2019-07-03,25,2,22,False,False,False,4,2,7,0.0425531914893617,0.7241379310344828,1.0,0.8076923076923077
2019-07-05,23,2,24,False,False,False,4,2,7,0.020833333333333332,0.8461538461538461,1.0,0.7692307692307693
2019-07-08,25,2,23,False,False,False,4,2,6,0.041666666666666664,0.6551724137931034,1.0,0.6206896551724138
2019-07-09,25,2,32,False,False,False,4,2,6,0.03508771929824561,0.7241379310344828,1.0,0.4473684210526316
2019-07-10,23,1,27,False,False,False,4,1,6,0.02,0.7777777777777778,0.5,0.6857142857142857
2019-07-11,22,1,22,False,False,False,4,1,6,0.022727272727272728,0.7307692307692307,1.0,0.75
2019-07-12,20,1,19,False,False,False,4,1,6,0.02564102564102564,0.9090909090909091,1.0,0.7083333333333334
2019-07-15,17,0,23,False,False,False,3,0,6,0.0,0.85,0.0,0.75
2019-07-16,19,0,26,False,False,False,4,0,6,0.022727272727272728,0.8947368421052632,1.0,0.6333333333333333
2019-07-17,21,0,27,False,False,False,4,0,7,0.043478260869565216,0.7391304347826086,1.0,0.7096774193548387
2019-07-18,21,0,32,False,False,False,4,0,7,0.019230769230769232,0.8260869565217391,1.0,0.7878787878787878
2019-07-19,17,2,36,False,False,False,3,1,8,0.0,0.7272727272727273,0.0,0.8378378378378378
2019-07-22,23,0,39,False,False,False,5,0,7,0.03333333333333333,0.7391304347826086,0.0,0.7441860465116279
2019-07-23,25,0,34,False,False,False,5,0,7,0.017241379310344827,0.6,1.0,0.7804878048780488
2019-07-24,18,1,32,False,False,False,4,1,7,0.0,0.5357142857142857,0.0,0.8857142857142857
2019-07-25,13,1,35,False,False,False,3,1,8,0.020833333333333332,0.631578947368421,1.0,0.717948717948718
2019-07-26,13,1,30,False,False,False,3,1,8,0.0,0.7333333333333333,1.0,0.8055555555555556
2019-07-29,13,1,26,False,False,False,3,1,8,0.0,0.8571428571428571,1.0,0.6470588235294118
2019-07-30,10,0,34,False,False,False,3,0,8,0.0,0.7692307692307693,0.0,0.7142857142857143
2019-07-31,15,0,33,False,False,False,3,0,8,0.02127659574468085,0.47058823529411764,1.0,0.8611111111111112
2019-08-01,13,1,29,False,False,False,3,1,6,0.04878048780487805,0.75,0.0,0.631578947368421
2019-08-02,18,1,32,False,False,False,5,1,6,0.04081632653061224,0.7222222222222222,1.0,0.6944444444444444
2019-08-05,36,0,30,False,False,False,9,0,6,0.08196721311475409,0.38461538461538464,0.0,0.34782608695652173
2019-08-06,45,0,47,False,False,False,10,0,10,0.06976744186046512,0.8,1.0,0.5714285714285714
2019-08-07,41,0,50,False,False,False,9,0,10,0.0963855421686747,0.72,1.0,0.7321428571428571
2019-08-08,29,0,55,True,False,False,5,0,10,0.07692307692307693,0.5555555555555556,1.0,0.7213114754098361
2019-08-09,28,0,49,True,False,False,5,0,10,0.0547945205479452,0.78125,1.0,0.7333333333333333
2019-08-12,28,0,48,True,False,False,5,0,10,0.05555555555555555,0.8666666666666667,1.0,0.7636363636363637
2019-08-13,30,0,46,True,False,False,5,0,9,0.05555555555555555,0.7058823529411765,1.0,0.7735849056603774
2019-08-14,31,0,43,True,False,False,5,0,9,0.07246376811594203,0.6486486486486487,1.0,0.8163265306122449
2019-08-15,31,0,43,True,False,False,5,0,8,0.08823529411764706,0.7222222222222222,1.0,0.7916666666666666
2019-08-16,33,0,40,True,False,False,5,0,8,0.10606060606060606,0.6410256410256411,1.0,0.8043478260869565
2019-08-19,32,0,40,True,False,False,5,0,7,0.1076923076923077,0.6666666666666666,1.0,0.7021276595744681
2019-08-20,41,0,37,True,False,False,5,0,7,0.08333333333333333,0.5869565217391305,1.0,0.7111111111111111
2019-08-21,34,0,39,True,False,False,5,0,8,0.07352941176470588,0.5957446808510638,1.0,0.6521739130434783
2019-08-22,38,0,37,True,False,False,5,0,9,0.08695652173913043,0.5652173913043478,1.0,0.7674418604651163
2019-08-23,32,0,31,True,False,False,5,0,7,0.05,0.5555555555555556,1.0,0.7
2019-08-26,33,0,31,True,False,False,5,0,6,0.06666666666666667,0.7567567567567568,1.0,0.6756756756756757
2019-08-27,31,0,34,True,False,False,5,0,8,0.04838709677419355,0.6,1.0,0.7567567567567568
2019-08-28,36,0,32,True,False,False,5,0,8,0.046153846153846156,0.5227272727272727,1.0,0.7837837837837838
2019-08-29,28,0,35,True,False,False,5,0,8,0.06779661016949153,0.5238095238095238,1.0,0.717948717948718
2019-08-30,28,0,32,True,False,False,5,0,7,0.07142857142857142,0.8064516129032258,1.0,0.7631578947368421
2019-09-03,33,0,32,True,False,False,5,0,7,0.04838709677419355,0.5641025641025641,1.0,0.7297297297297297
2019-09-04,33,0,33,True,False,False,5,0,7,0.03125,0.8857142857142857,1.0,0.625
2019-09-05,36,0,35,True,False,False,5,0,7,0.028985507246376812,0.6829268292682927,1.0,0.7894736842105263
2019-09-06,36,0,39,True,False,False,5,0,7,0.0273972602739726,0.6744186046511628,1.0,0.6818181818181818
2019-09-09,39,0,29,True,False,False,5,0,7,0.030303030303030304,0.6666666666666666,1.0,0.7435897435897436
2019-09-10,40,0,28,True,False,False,5,0,6,0.046153846153846156,0.7555555555555555,1.0,0.6764705882352942
2019-09-11,37,0,27,True,False,False,5,0,7,0.03225806451612903,0.75,1.0,0.6176470588235294
2019-09-12,36,0,28,True,False,False,5,0,6,0.0,0.6222222222222222,1.0,0.71875
2019-09-13,33,0,31,True,False,False,5,0,6,0.0,0.6829268292682927,1.0,0.7878787878787878
2019-09-16,32,0,34,True,False,False,5,0,7,0.0,0.625,1.0,0.6666666666666666
2019-09-17,32,0,36,True,False,False,5,0,6,0.030303030303030304,0.7777777777777778,1.0,0.7073170731707317
2019-09-18,33,0,30,True,False,False,5,0,6,0.08620689655172414,0.6666666666666666,1.0,0.6923076923076923
2019-09-19,32,2,22,True,False,False,5,1,5,0.07692307692307693,0.7105263157894737,0.0,0.4857142857142857
2019-09-20,32,1,22,True,False,False,5,1,5,0.0784313725490196,0.9393939393939394,0.5,0.5172413793103449
2019-09-23,44,8,24,False,False,False,9,4,8,0.08571428571428572,0.5510204081632653,0.125,0.6428571428571429
2019-09-24,33,10,35,True,False,False,5,6,9,0.11428571428571428,0.6041666666666666,0.8,0.5945945945945946
2019-09-25,49,10,33,False,False,False,10,6,9,0.12195121951219512,0.6078431372549019,1.0,0.7894736842105263
2019-09-26,46,9,40,False,False,False,9,5,10,0.13095238095238096,0.8627450980392157,0.9,0.7804878048780488
2019-09-27,36,11,35,False,False,False,7,5,10,0.09333333333333334,0.7446808510638298,0.8181818181818182,0.7441860465116279
2019-09-30,31,11,39,False,False,False,7,5,10,0.06578947368421052,0.8611111111111112,0.8333333333333334,0.8048780487804879
2019-10-01,31,2,28,False,False,True,7,1,5,0.07017543859649122,0.631578947368421,0.18181818181818182,0.5581395348837209
2019-10-02,47,2,42,False,False,False,9,1,10,0.07058823529411765,0.625,1.0,0.4583333333333333
2019-10-03,36,2,36,False,False,False,7,1,8,0.04225352112676056,0.66,1.0,0.6595744680851063
2019-10-04,40,0,40,False,False,False,7,0,10,0.03896103896103896,0.8095238095238095,0.0,0.7674418604651163
2019-10-07,42,0,24,False,False,True,7,0,5,0.047619047619047616,0.7446808510638298,1.0,0.5238095238095238
2019-10-08,35,0,35,True,False,False,5,0,7,0.029411764705882353,0.75,1.0,0.5945945945945946
2019-10-09,38,0,36,True,False,False,5,0,7,0.027777777777777776,0.825,1.0,0.6511627906976745
2019-10-10,40,0,32,True,False,False,5,0,6,0.043478260869565216,0.7727272727272727,1.0,0.6585365853658537
2019-10-11,35,0,29,True,False,False,5,0,7,0.03225806451612903,0.7045454545454546,1.0,0.6944444444444444
2019-10-14,36,0,30,True,False,False,5,0,7,0.047619047619047616,0.775,1.0,0.84375
2019-10-15,33,0,34,True,False,False,5,0,7,0.06349206349206349,0.725,1.0,0.6
2019-10-16,34,0,36,True,False,False,5,0,7,0.1111111111111111,0.8108108108108109,1.0,0.627906976744186
2019-10-17,35,0,46,True,False,False,5,0,9,0.1095890410958904,0.8648648648648649,1.0,0.5769230769230769
2019-10-18,39,0,46,True,False,False,5,0,8,0.08974358974358974,0.7619047619047619,1.0,0.7358490566037735
2019-10-21,34,0,52,True,False,False,5,0,9,0.075,0.825,1.0,0.7818181818181819
2019-10-22,33,0,50,True,False,False,5,0,9,0.0641025641025641,0.7631578947368421,1.0,0.7894736842105263
2019-10-23,34,0,53,True,False,False,5,0,10,0.0875,0.6341463414634146,1.0,0.6612903225806451
2019-10-24,32,0,28,True,False,True,5,0,5,0.034482758620689655,0.7837837837837838,1.0,0.3728813559322034
2019-10-25,28,0,29,True,False,True,5,0,5,0.03636363636363636,0.6666666666666666,1.0,0.7272727272727273
2019-10-28,29,0,27,True,False,True,5,0,5,0.01818181818181818,0.5405405405405406,1.0,0.696969696969697
2019-10-29,51,0,51,False,False,False,10,0,10,0.05154639175257732,0.48148148148148145,1.0,0.4716981132075472
2019-10-30,33,0,45,False,False,False,7,0,8,0.02631578947368421,0.5849056603773585,1.0,0.5483870967741935
2019-10-31,33,0,41,False,False,False,6,0,9,0.04225352112676056,0.8333333333333334,1.0,0.72
2019-11-01,31,0,36,False,False,False,6,0,8,0.03076923076923077,0.7777777777777778,1.0,0.75
2019-11-04,27,0,39,False,False,False,7,0,8,0.03125,0.7058823529411765,1.0,0.7441860465116279
2019-11-05,16,1,48,False,False,False,4,1,10,0.031746031746031744,0.5357142857142857,0.0,0.6415094339622641
2019-11-06,19,3,46,False,False,False,5,2,10,0.046153846153846156,0.8421052631578947,0.3333333333333333,0.7407407407407407
2019-11-07,21,6,40,False,False,False,4,3,9,0.03076923076923077,0.7391304347826086,0.5,0.5636363636363636
2019-11-08,14,1,35,False,False,False,3,1,8,0.0,0.6666666666666666,0.16666666666666666,0.8292682926829268
2019-11-11,13,1,35,False,False,False,4,1,7,0.0,0.6875,0.0,0.6666666666666666
2019-11-12,20,5,34,False,False,False,6,2,7,0.0,0.5714285714285714,0.0,0.7692307692307693
2019-11-13,22,6,32,False,False,False,6,2,7,0.0,0.9090909090909091,0.5714285714285714,0.8857142857142857
2019-11-14,24,6,22,False,False,False,6,2,5,0.0,0.9166666666666666,1.0,0.42105263157894735
2019-11-15,20,4,20,False,False,False,6,2,4,0.023255813953488372,0.76,0.42857142857142855,0.68
2019-11-18,17,4,18,False,False,False,5,2,5,0.0,0.7619047619047619,0.3333333333333333,0.6521739130434783
2019-11-19,18,7,19,False,False,False,5,3,5,0.0,0.8421052631578947,0.5714285714285714,0.5416666666666666
2019-11-20,18,10,23,False,False,False,5,3,6,0.0,0.8947368421052632,0.5454545454545454,0.5555555555555556
2019-11-21,21,9,23,False,False,False,5,4,6,0.0,0.8571428571428571,0.7272727272727273,0.7037037037037037
2019-11-22,21,9,28,False,False,False,5,4,6,0.03571428571428571,0.8260869565217391,0.6363636363636364,0.5
2019-11-25,23,10,31,False,False,False,5,4,8,0.03225806451612903,0.8333333333333334,0.7272727272727273,0.6857142857142857
2019-11-26,23,11,25,False,False,False,5,4,7,0.03508771929824561,0.84,0.9090909090909091,0.75
2019-11-27,28,13,27,False,False,False,6,4,7,0.0625,0.7586206896551724,0.6,0.5294117647058824
2019-11-29,32,13,27,False,False,False,8,4,6,0.058823529411764705,0.875,0.8571428571428571,0.5882352941176471
2019-12-02,23,12,30,False,False,False,5,5,7,0.031746031746031744,0.6666666666666666,0.7857142857142857,0.5405405405405406
2019-12-03,22,2,33,False,False,False,5,2,7,0.07547169811320754,0.5,0.16666666666666666,0.4318181818181818
2019-12-04,15,1,39,False,False,False,3,1,9,0.0784313725490196,0.6086956521739131,0.5,0.7142857142857143
2019-12-05,18,1,40,False,False,False,4,1,7,0.07272727272727272,0.8333333333333334,1.0,0.7555555555555555
2019-12-06,24,0,47,False,False,False,5,0,9,0.05970149253731343,0.5555555555555556,0.0,0.7058823529411765
2019-12-09,23,0,54,False,False,False,6,0,10,0.0547945205479452,0.6206896551724138,1.0,0.7719298245614035
2019-12-10,26,1,54,False,False,False,6,1,9,0.038461538461538464,0.8148148148148148,0.0,0.7419354838709677
2019-12-11,29,1,27,False,False,True,6,1,5,0.05555555555555555,0.8333333333333334,1.0,0.5
2019-12-12,32,0,24,False,False,True,7,0,5,0.05660377358490566,0.6486486486486487,0.0,0.6451612903225806
2019-12-13,29,0,22,False,False,True,6,0,5,0.0625,0.7941176470588235,1.0,0.7037037037037037
2019-12-16,27,0,23,False,False,True,6,0,5,0.06382978723404255,0.696969696969697,1.0,0.7307692307692307
2019-12-17,33,0,22,False,False,True,7,0,4,0.03773584905660377,0.7142857142857143,1.0,0.875
2019-12-18,35,0,26,False,False,True,7,0,4,0.016666666666666666,0.7894736842105263,1.0,0.5483870967741935
2019-12-19,31,0,51,False,False,False,6,0,9,0.0379746835443038,0.7837837837837838,1.0,0.42592592592592593
2019-12-20,29,0,51,False,False,False,6,0,10,0.05263157894736842,0.875,1.0,0.7586206896551724
2019-12-23,28,0,54,False,False,False,6,0,10,0.07894736842105263,0.9,1.0,0.6666666666666666
2019-12-24,33,0,51,False,False,False,6,0,9,0.09090909090909091,0.7941176470588235,1.0,0.7796610169491526
2019-12-26,28,0,44,False,False,False,7,0,9,0.07462686567164178,0.7941176470588235,1.0,0.6964285714285714
2019-12-27,31,0,45,False,False,False,7,0,7,0.11764705882352941,0.9032258064516129,1.0,0.78
2019-12-30,31,0,49,False,False,False,8,0,7,0.1267605633802817,0.9375,1.0,0.7090909090909091
2019-12-31,32,0,41,False,False,False,8,0,7,0.08955223880597014,0.6578947368421053,1.0,0.6666666666666666
2020-01-02,24,2,38,False,False,False,6,2,7,0.04918032786885246,0.47368421052631576,0.0,0.6458333333333334
2020-01-03,39,2,37,False,False,False,8,2,7,0.04,0.5365853658536586,1.0,0.6666666666666666
2020-01-06,39,2,32,False,False,False,9,2,6,0.028169014084507043,0.7727272727272727,1.0,0.6046511627906976
2020-01-07,25,2,33,False,False,False,8,2,6,0.034482758620689655,0.6410256410256411,1.0,0.7105263157894737
2020-01-08,20,3,31,False,False,False,6,2,5,0.018867924528301886,0.6666666666666666,0.6666666666666666,0.6
2020-01-09,29,2,29,False,False,False,7,1,6,0.034482758620689655,0.6896551724137931,0.6666666666666666,0.7142857142857143
2020-01-10,30,1,32,False,False,False,6,1,8,0.05,0.6388888888888888,0.0,0.6486486486486487
2020-01-13,26,0,34,False,False,False,5,0,8,0.05263157894736842,0.4358974358974359,0.0,0.8333333333333334
2020-01-14,24,0,34,False,False,False,4,0,8,0.03571428571428571,0.6129032258064516,1.0,0.7435897435897436
2020-01-15,24,0,33,False,False,False,4,0,7,0.03636363636363636,0.7777777777777778,1.0,0.6341463414634146
2020-01-16,33,0,36,False,False,False,5,0,8,0.09523809523809523,0.6285714285714286,1.0,0.5333333333333333
2020-01-17,28,0,37,False,False,False,5,0,10,0.04838709677419355,0.7428571428571429,1.0,0.5531914893617021
2020-01-21,32,0,39,False,False,False,7,0,8,0.04411764705882353,0.6666666666666666,1.0,0.6521739130434783
2020-01-22,36,0,42,False,False,False,7,0,9,0.05405405405405406,0.5454545454545454,1.0,0.6875
2020-01-23,35,0,45,False,False,False,8,0,9,0.06666666666666667,0.8205128205128205,1.0,0.74
2020-01-24,35,0,45,False,False,False,8,0,9,0.05263157894736842,0.75,1.0,0.9148936170212766
